museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telfono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod,,,
56,Museo Arqueologico de Ciudad Guzman,Arqueologia,16/04/1956,Secretaria de Cultura/INAH,14,Jalisco,23,Zapotlan el Grande,1,CIUDAD GUZMAN,Dr. Angel Gonzalez 21,Centro,49000,,http://www.inah.gob.mx/es/red-de-museos/268-museo-arqueologico-de-ciudad-guzman,,amalia_mancilla@inah.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=56,02/06/2016 08:54,,,
1248,Museo de Sitio Juan Jose Arreola,Historia,25/02/2008,Secretaria de Cultura del Gobierno del Estado de Jalisco,14,Jalisco,23,Zapotlan el Grande,1,CIUDAD GUZMAN,Pedro Moreno s/n,Col. Loma de Barro,49000,,,,orsoarreola@yahoo.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1248,04/11/2015 14:19,,,
10,Museo de Sitio Cocula es el Mariachi,Arte,07/02/2001,Ayuntamiento de Cocula,14,Jalisco,24,Cocula,1,COCULA,Juarez 29,Centro,48500,,,,cocula@jalisco.gob.mx,,-103.82391,20.36438,http://sic.gob.mx/ficha.php?table=museo&table_id=10,01/06/2016 11:11,,,
1081,Museo Hacienda La Sauceda,Historia,03/12/1998,Particular,14,Jalisco,24,Cocula,22,LA SAUCEDA,Revolucion 100,Centro,48520,,,,senenpalomarm@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1081,04/11/2015 14:32,,,
1132,Museo Tomas Bobadilla Acosta,Ciencia y tecnologia,19/04/2005,"Union de Pueblos de Manantlan, A.C.",14,Jalisco,27,Cuautitlan de Garcia Barragan,12,AYOTITLAN,Carr. Cuautitlan-Telcruz s/n,Barrio Agua Zarca,48962,,,,magda_coatl@hotmail.com, sistema24@yahoo.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1132,09/05/2013 16:44,,
1133,Museo del Centro Cultural J. Jesus Gonzalez Gallo,Arqueologia,26/03/2006,Secretaria de Cultura del Gobierno del Estado de Jalisco,14,Jalisco,30,Chapala,1,CHAPALA,Av. Gonzalez Gallo 1500,Col. Las Redes,45900,,https://www.facebook.com/centro-cultural-Gonz%C3%A0lez-Galloantigua-estaci%C3%B2n-del-ferrocarril-167807643289398/,https://www.jalisco.gob.mx/prensa/actividades/9486,c.c.gonzalez_gallo@hotmail.com,,-103.18213,20.29435,http://sic.gob.mx/ficha.php?table=museo&table_id=1133,16/01/2017 13:35,,,
1383,Museo de la Cantera a Cielo Abierto,Arte,29/09/2009,Ayuntamiento de Degollado,14,Jalisco,33,Degollado,1,DEGOLLADO,Morelos 150,Centro,47980,,,,municipiodegollado@hotmail.com,,-102.13489,20.44666,http://sic.gob.mx/ficha.php?table=museo&table_id=1383,13/06/2017 11:04,,,
1243,Museo San Rodrigo Aguilar,Historia,13/03/2008,Seminario de Ejutla,14,Jalisco,34,Ejutla,1,EJUTLA,San Miguel 3,Centro,48680,,,,padremiguelarceo@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1243,24/09/2015 10:52,,,
1082,Museo de Las Animas de Encarnacion,Antropologia,17/08/2003,Ayuntamiento de Encarnacion de Diaz,14,Jalisco,35,Encarnacion de Diaz,1,ENCARNACION DE DIAZ,Prol. Concordia 96,Col. Santa Fe,47270,,,,joselozanocornejo@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1082,06/11/2015 13:25,,,
596,Museo Cristero Centro de Estudios Cristeros Alfredo Hernandez Quezada,Historia,20/05/2006,Ayuntamiento de Encarnacion de Diaz,14,Jalisco,35,Encarnacion de Diaz,1,ENCARNACION DE DIAZ,Cjon. Jauregui 101,Centro,47270,,,,joselozanocornejo@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=596,06/11/2015 13:19,,,
1237,Museo Oaxicar,Arqueologia,16/06/2008,Ayuntamiento de Etzatlan,14,Jalisco,36,Etzatlan,1,ETZATLAN,Escobedo 359,Centro,46500,,http://sc.jalisco.gob.mx/patrimonio/museos/museo-oaxicar,,ccomunic@jalisco.gob.mx,,-104.07923,20.76344,http://sic.gob.mx/ficha.php?table=museo&table_id=1237,15/05/2017 10:49,,,
53,Museo Historico de Guachinango,Historia,30/01/1994,Ayuntamiento de Guachinango/Secretaria de Cultura de Jalisco,14,Jalisco,38,Guachinango,1,GUACHINANGO,Aldama 4,Centro,46800,,,,farreolas@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=53,06/05/2016 09:55,,,
1019,Casa Museo Lopez Portillo,Arte,10/05/1982,Secretaria de Cultura del Ayuntamiento de Guadalajara,14,Jalisco,39,Guadalajara,1,GUADALAJARA,Liceo 177,Centro Historico,44100,,http://visita.jalisco.gob.mx/sobre-jalisco/historia-y-cultura/recintos/casa-museo-lopez-portillo,,casamuseolopezportillo1982@hotmail.com,,-103.34678,20.67939,http://sic.gob.mx/ficha.php?table=museo&table_id=1019,15/05/2017 13:41,,,
1024,Museo del Periodismo y las Artes Graficas (MUPAG),Arte,11/08/1994,Secretaria de Cultura de Ayuntamiento de Guadalajara,14,Jalisco,39,Guadalajara,1,GUADALAJARA,Av. Fray Antonio Alcalde 225,Centro Historico,44100,,,https://es-la.facebook.com/museodel.periodismo/info/?tab=overview,museodelperiodismo@hotmail.com,,-103.3478,20.67996,http://sic.gob.mx/ficha.php?table=museo&table_id=1024,02/06/2016 08:51,,,
1030,Museo Regional de Guadalajara,Antropologia,01/11/1918,INAH,14,Jalisco,39,Guadalajara,1,GUADALAJARA,Liceo 60,Centro,44100,,http://www.inah.gob.mx/es/red-de-museos/204-museo-regional-de-guadalajara,http://www.facebook.com/pages/Museo-Regional-de-Guadalajara/161815267167494,museoregionalguadalajara@hotmail.com,,-103.34662,20.67539,http://sic.gob.mx/ficha.php?table=museo&table_id=1030,15/05/2017 10:38,,,
306,Museo de Arte Raul Anguiano (MURA),Arte,25/06/2003,Secretaria de Cultura del Ayuntamiento de Guadalajara,14,Jalisco,39,Guadalajara,1,GUADALAJARA,Av. Mariano Otero 375,Col. Moderna,44150,,,https://es-la.facebook.com/Museo-de-arte-Ra%C3%BAl-Anguiano-316135068428903/?rc=p,museodearte.mura@gmail.com,,-103.37021,20.66585,http://sic.gob.mx/ficha.php?table=museo&table_id=306,15/05/2017 11:35,,,
1569,Museo de Ripley Aunque Ud. No lo CreaÂ¡Â¡Â¡ de Guadalajara,Especializado,01/09/1999,"Atracciones Culturales de Occidente, S.A. de C.V.",14,Jalisco,39,Guadalajara,1,GUADALAJARA,Morelos 215,Centro,44100,,http://www.museodecera.com.mx/guadalajara/g-ripley/g-ripley.html,,grupos@grupomuseodecera.com,museoripley,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1569,17/02/2017 19:07,,,
1251,"Galeria de Juristas, Legisladores Jaliscienses y Museo de Sitio",Historia,01/09/2007,Poder Legislativo del Estado de Jalisco,14,Jalisco,39,Guadalajara,1,GUADALAJARA,Av. Hidalgo 222,Centro Historico,44100,,,,mconniefernandez@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1251,05/12/2016 12:45,,,
1023,"Museo del Ejercito y Fuerza Aerea, Cuartel Colorado",Historia,12/06/1999,"Secretaria de la Defensa Nacional (SEDENA), Direccion General de Arhivo e Historia",14,Jalisco,39,Guadalajara,1,GUADALAJARA,"Valentin Gomez Farias 600, Sector Reforma",Col. San Juan de Dios,44101,,http://www.gob.mx/sedena/acciones-y-programas/museo-del-ejercito-y-fuerza-aerea-cuartel-colorado,,mus_cuarcol@mail.sedena.gob.mx,,-103.33247,20.66951,http://sic.gob.mx/ficha.php?table=museo&table_id=1023,05/12/2016 12:06,,,
1488,Museo de Palacio de Gobierno,Historia,12/04/2011,Secretaria de Cultura del Gobierno del Estado de Jalisco,14,Jalisco,39,Guadalajara,1,GUADALAJARA,Corona 31,Centro,44100,,http://www.jalisco.gob.mx/es/prensa/actividades/9483,,palaciodegobierno.museo@hotmail.com,,-103.34642,20.67624,http://sic.gob.mx/ficha.php?table=museo&table_id=1488,05/12/2016 11:55,,,
1020,"Globo, Museo del NiÃ±o ",Ciencia y tecnologia,30/04/2000,Ayuntamiento de Guadalajara/ Secretaria de Cultura,14,Jalisco,39,Guadalajara,1,GUADALAJARA,Av. 5 de Febrero s/n (Unidad Administrativa Reforma),Col. San Carlos,44460,,https://www.facebook.com/GloboMuseoDelNinoDeGuadalajara/,,globomuseo@guadalajara.gob.mx,,-103.3431,20.66136,http://sic.gob.mx/ficha.php?table=museo&table_id=1020,26/05/2017 12:33,,,
1331,Museo de la Historia de la Medicina,Historia,31/08/2006,"Asociacion Cultural del Antiguo Hospital Civil de Guadalajara Fray  Antonio Alcalde, A.C.",14,Jalisco,39,Guadalajara,1,GUADALAJARA,Hospital 320,Col. El Retiro,44280,,,,asociacionculturalhcfaa@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1331,11/11/2015 10:07,,,
1027,Instituto Cultural CabaÃ±as,Arte,13/11/1980,Secretaria de Cultura del Gobierno del Estado de Jalisco,14,Jalisco,39,Guadalajara,1,GUADALAJARA,"CabaÃ±as 8, Plaza Tapatia",Col. Las Fresas,44360,,http://hospiciocabanas.jalisco.gob.mx/,,contacto.cabanas@red.jalisco.gob.mx,,-103.33802,20.67688,http://sic.gob.mx/ficha.php?table=museo&table_id=1027,15/05/2017 09:46,,,
1083,Museo de Cera de Guadalajara,Especializado,26/10/1994,"Atracciones Culturales de Occidente, S.A. de C.V.",14,Jalisco,39,Guadalajara,1,GUADALAJARA,Morelos 217,Centro,44100,,http://www.museodecera.com.mx/,,grupos@grupomuseodecera.com,museodecera,-103.34521,20.67659,http://sic.gob.mx/ficha.php?table=museo&table_id=1083,15/05/2017 11:30,,,
444,Museo de las Artes de la Universidad de Guadalajara (MUSA),Arte,12/10/1994,Universidad de Guadalajara,14,Jalisco,39,Guadalajara,1,GUADALAJARA,Juarez 975,Centro,44100,,http://www.museodelasartes.udg.mx/wordpress/,https://www.facebook.com/museodelasartes,direccion@musa.udg.mx,,-103.35893,20.67428,http://sic.gob.mx/ficha.php?table=museo&table_id=444,14/06/2016 13:13,,,
1611,Museo Panteon de Belen,Arte,01/01/2010,Secretaria de Cultura del Ayuntamiento de Guadalajara,14,Jalisco,39,Guadalajara,1,GUADALAJARA,Belen 684,Centro,44100,,,,museopanteondebelenoficial2012@gmail.com, fpalacios63@hotmail.com, fannyculturagdl@hotmail.com,,-103.34523,20.68748,http://sic.gob.mx/ficha.php?table=museo&table_id=1611,25/10/2017 11:37,
1022,Museo de las Artes Populares de Jalisco,Arte,31/05/2000,Secretaria de Cultura del Gobierno del Estado de Jalisco,14,Jalisco,39,Guadalajara,1,GUADALAJARA,San Felipe 211,Centro Historico,44280,,,,mapjsc@yahoo.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1022,09/11/2015 13:58,,,
394,Museo de Paleontologia de Guadalajara Federico A. Solorzano Barreto,Ciencia y tecnologia,14/02/2000,Ayuntamiento de Guadalajara / Secretaria de Cultura Municipal,14,Jalisco,39,Guadalajara,1,GUADALAJARA,Av. Dr. R. Michel 520,Col. San Carlos,44460,,http://paleontologia.guadalajara.gob.mx/,,museodepaleontologia@gmail.com,,-103.34625,20.6586,http://sic.gob.mx/ficha.php?table=museo&table_id=394,15/05/2017 11:04,,,
564,Museo de la Ciudad de Guadalajara,Historia,14/02/1992,Secretaria de Cultura del Ayuntamiento de Guadalajara,14,Jalisco,39,Guadalajara,1,GUADALAJARA,Independencia 684,Centro Historico,44100,,http://sc.jalisco.gob.mx/patrimonio/museos/museo-de-la-ciudad-de-guadalajara,,museodelaciudad@guadalajara.gob.mx,,-103.352,20.67809,http://sic.gob.mx/ficha.php?table=museo&table_id=564,15/05/2017 11:24,,,
1085,Museo Comunitario Tatuutsima de Antropologia e Historia,Antropologia,21/12/2003,Ayuntamiento de Huejuquilla El Alto,14,Jalisco,42,Huejuquilla el Alto,1,HUEJUQUILLA EL ALTO,Palacio Municipal s/n,Centro,46000,,http://tatuutsima.blogspot.mx/,,rudy-tc@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1085,26/06/2017 09:10,,,
1384,Museo de Historia Local Jalostotitlan,Historia,30/12/2009,Ayuntamiento de Jalostotitlan,14,Jalisco,46,Jalostotitlan,1,JALOSTOTITLAN,Malecon Norte 7,Centro,47120,,,,nadiarmz_224@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1384,15/06/2012 10:44,,,
1467,Museo Tlatelli,Historia,01/11/2010,Ayuntamiento de Jesus Maria,14,Jalisco,48,Jesus Maria,1,JESUS MARIA,Atilano Garcia s/n,Centro,47950,,,,casadelacultura@jesusmariajalisco.gob.mx,,-102.22701,20.60764,http://sic.gob.mx/ficha.php?table=museo&table_id=1467,17/06/2017 21:04,,,
1244,Museo Municipal Papantzin,Historia,12/05/2008,Ayuntamiento de Juanacatlan,14,Jalisco,51,Juanacatlan,1,JUANACATLAN,Herrera y Cairo 84,Centro,45880,,,,erik.ant92@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1244,05/06/2017 12:22,,,
1462,Museo de Arte Sacro de Lagos de Moreno,Arte,20/10/2010,Secretaria de Cultura del Gobierno del Estado de Jalisco/Ayuntamiento de Lagos de Moreno/ Diosesis de San Juan de Los Lagos,14,Jalisco,53,Lagos de Moreno,1,LAGOS DE MORENO,Jose Rosas Moreno s/n,Centro Historico,47400,,https://www.facebook.com/pages/Museo-de-Arte-Sacro-Lagos/363943480348733,,museoartesacrolagos@gmail.com,,-101.93096,21.35617,http://sic.gob.mx/ficha.php?table=museo&table_id=1462,16/12/2016 09:43,,,
713,Museo Casa Agustin Rivera Altos de Jalisco,Historia,10/04/1962,Secretaria de Cultura/INAH,14,Jalisco,53,Lagos de Moreno,1,LAGOS DE MORENO,Pedro Moreno 449,Rinconada Capuchinas,47400,,http://www.inah.gob.mx/es/red-de-museos/205-museo-casa-agustin-rivera-altos-de-jalisco,,casamuseo@prodigy.net.mx,,-101.92788,21.3573,http://sic.gob.mx/ficha.php?table=museo&table_id=713,02/06/2016 09:03,,,
1059,Museo de Arte San Juan de Amula,Arte,24/06/2005,"Museo de Arte San Juan de Amula, A.C.",14,Jalisco,54,El Limon,6,SAN JUAN DE AMULA,Hidalgo 46,Centro,48725,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1059,11/11/2015 12:24,,,
100,Museo Arqueologico,Arqueologia,11/08/2001,Casa de Cultura/Ayuntamiento de Mascota,14,Jalisco,58,Mascota,1,MASCOTA,Allende 115,Centro,46900,,http://www.mascota.jalisco.gob.mx/turismo/atractivosCulturales.html,,cultura.mascota@outlook.com,,-104.78696,20.52283,http://sic.gob.mx/ficha.php?table=museo&table_id=100,09/06/2017 08:10,,,
1247,Museo El Pedregal,Arte,30/09/1989,Particular,14,Jalisco,58,Mascota,1,MASCOTA,Morelos 64,Centro,46900,,http://www.mascota.jalisco.gob.mx/turismo/atractivosCulturales.html,,chupismascota@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1247,23/06/2017 12:47,,,
1246,Museo El Molino,Historia,05/07/2008,Particular,14,Jalisco,58,Mascota,117,NAVIDAD,Hidalgo 40,Centro,46930,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1246,07/06/2017 10:44,,,
1555,Museo de la Cultura Wixarika,Antropologia,29/03/2012,Ayuntamiento de Mezquitic Jalisco,14,Jalisco,61,Mezquitic,1,MEZQUITIC,Carr. Mezquitic-Guadalajara km. 1.5,Mezquitic,46040,,http://www.jalisco.gob.mx/es/prensa/actividades/9484,,museowixarika@mezquitic.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1555,12/11/2015 11:48,,,
1086,Museo de Antropologia e Historia de Ocotlan,Arqueologia,01/01/1975,Ayuntamiento de Ocotlan,14,Jalisco,63,Ocotlan,1,OCOTLAN,Hidalgo 3,Centro,47800,,http://museodeocotlan.jimdo.com/,,arosatirado_59@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1086,04/08/2016 09:32,,,
715,"Museo Arqueologico Ojuelos Xalisco (abierto, en proceso de remodelacion)",Arqueologia,18/11/2001,Ayuntamiento de Ojuelos de Jalisco,14,Jalisco,64,Ojuelos de Jalisco,1,OJUELOS DE JALISCO,Dr. Mariano Azuela 2,Centro,47549,,,,casadelaculturaojuelos@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=715,09/06/2017 07:19,,,
44,Museo Historico de Pihuamo Dr. Atl,Arqueologia,10/06/2000,Ayuntamiento de Pihuamo,14,Jalisco,65,Pihuamo,1,PIHUAMO,"Lopez Cotilla 15, Planta Alta",Centro,49870,,,,casaculturapihuamo@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=44,18/07/2017 10:11,,,
294,Museo Yhtollatlan,Arqueologia,25/11/1997,Ayuntamiento de Poncitlan,14,Jalisco,66,Poncitlan,19,MEZCALA,Santuario 1,Centro,45970,,,,danielsantiago_1986@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=294,06/05/2015 09:04,,,
1256,Museo Historico Naval de Puerto Vallarta,Historia,18/11/2006,"Secretaria de Marina, Armada de Mexico, Unidad de Historia y Cultura Naval",14,Jalisco,67,Puerto Vallarta,1,PUERTO VALLARTA,Zaragoza 4,Centro,48300,,http://www.semar.gob.mx/s/armada-mexico/museos-navales.html,,musnavllarta1@hotmail.com,,-105.23634,20.60862,http://sic.gob.mx/ficha.php?table=museo&table_id=1256,18/06/2017 22:56,,,
1087,Museo del Cuale ,Antropologia,01/12/1973,Secretaria de Cultura/INAH,14,Jalisco,67,Puerto Vallarta,1,PUERTO VALLARTA,Isla cuales,Centro,48339,,http://www.inah.gob.mx/es/red-de-museos/206-museo-arqueologico-de-puerto-vallarta-cuale,,cijal@prodigy.net.mx,,-105.23247,20.60599,http://sic.gob.mx/ficha.php?table=museo&table_id=1087,06/06/2017 12:39,,,
1757,Museo Regional Cristero,Historia,05/11/2013,Ayuntamiento de San Julian,14,Jalisco,74,San Julian,1,SAN JULIAN,Onofre Garcia Perez 88,Centro,47170,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1757,23/03/2016 14:21,,,
1139,Museo Comunitario Sala Prehispanica y Exposicion permanente de fotografia del Tendido de Cristos,Arqueologia,06/11/2003,Ayuntamiento de San Martin Hidalgo,14,Jalisco,77,San Martin Hidalgo,1,SAN MARTIN HIDALGO,Gabino Barrera 2,Centro,46770,,,,culturasanmartin@live.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1139,30/07/2012 11:00,,,
518,Casa Museo de DoÃ±a Conchita Encarnacion,Historia,01/11/1998,Particular,14,Jalisco,80,San Sebastian del Oeste,1,SAN SEBASTIAN DEL OESTE,Juarez 2,Centro,46990,,,,mlupitbe@hotmail.com,  lupis_be@yahoo.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=518,12/05/2015 13:29,,
1140,Museo de Metalisteria Salvador Ojeda Silva,Arte,26/11/2005,Ayuntamiento de Sayula,14,Jalisco,82,Sayula,1,SAYULA,Portal Galena 35,Centro,49300,,,,cultura@sayula.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1140,12/11/2015 14:15,,,
83,Museo de Arqueologia J. Jesus Figueroa Torres,Arqueologia,01/01/1945,Ayuntamiento de Sayula,14,Jalisco,82,Sayula,1,SAYULA,Portal Galeana 35,Centro,49300,,,,cultura@sayula.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=83,12/11/2015 14:01,,,
1141,Museo Sacro Santuario de Nuestra SeÃ±ora de Guadalupe,Arte,12/12/2007,Orden Franciscana,14,Jalisco,82,Sayula,1,SAYULA,Av. Manuel Avila Camacho Pte. 200,Col. Guadalupe,49300,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1141,24/09/2015 10:33,,,
89,Museo Arqueologico Tlallan,Arqueologia,14/08/1999,Casa de la Cultura/Ayuntamiento de Tala,14,Jalisco,83,Tala,1,TALA,Nicolas Bravo 91,Centro,45300,,,,cultura@talajalisco.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=89,15/05/2017 13:36,,,
62,Museo de Nuestra SeÃ±ora del Rosario de Talpa,Arte,12/05/1995,Parroquia del SeÃ±or San Jose de Talpa,14,Jalisco,84,Talpa de Allende,1,TALPA DE ALLENDE,Vicente Guerrero 6,Centro,48200,,,,basilicadetalparectoria@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=62,30/03/2017 11:30,,,
1386,Museo Hermanos Zaizar,Antropologia,24/09/2009,Ayuntamiento de Tamazula de Gordiano,14,Jalisco,85,Tamazula de Gordiano,1,TAMAZULA DE GORDIANO,Hidalgo 238,Centro,49650,,,https://es-la.facebook.com/Hermanos-Zaizar-475849015812614/timeline/,museo@tamazuladegordiano.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1386,29/09/2015 11:43,,,
448,Museo Silvestre Vargas,Historia,18/10/1999,Ayuntamiento de Tecalitlan,14,Jalisco,87,Tecalitlan,1,TECALITLAN,Victoria 42,Centro,49900,,https://es-es.facebook.com/MuseoSilvestreVargas,,,,-103.30742,19.47,http://sic.gob.mx/ficha.php?table=museo&table_id=448,14/08/2017 12:23,,,
75,Museo Comunitario Hospital de Indios,Ciencia y tecnologia,07/09/1997,Ayuntamiento de Teocaltiche,14,Jalisco,91,Teocaltiche,1,TEOCALTICHE,Alberto Orozco Romero 30 PA,Centro,47200,,,,casapinta.teocal.cultura@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=75,16/06/2016 11:21,,,
1432,Museo Regional de Teocuitatlan de Corona,TND,01/01/1992,"Museo Regional de Teocuitatlan de Corona, A.C.",14,Jalisco,92,Teocuitatlan de Corona,1,TEOCUITATLAN DE CORONA,Obregon 66,Centro,49250,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1432,20/06/2012 13:27,,,
74,Museo de la Ciudad de Tepatitlan de Morelos,Historia,31/12/2000,Ayuntamiento de Tepatitlan de Morelos,14,Jalisco,93,Tepatitlan de Morelos,1,TEPATITLAN DE MORELOS,Hidalgo 197,Centro,47600,,,,museo@tepatitlan.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=74,17/11/2015 11:33,,,
1142,Museo de Sitio del Tequila La Cofradia,Especializado,24/06/2004,"La Cofradia, S.A. de C.V.",14,Jalisco,94,Tequila,1,TEQUILA,La Cofradia 1297,Col. La Cofradia,46400,,,,museolacofradia@hotmail.com, presidencia@tequilacofradia.com.mx,,-103.83067,20.86328,http://sic.gob.mx/ficha.php?table=museo&table_id=1142,07/03/2017 09:55,,
19,Museo de Los Abuelos (En remodelacion),Especializado,01/01/1985,Particular,14,Jalisco,94,Tequila,1,TEQUILA,Vicente Albino Rojas 22,Centro,46400,,http://www.museolosabuelos.com,https://www.facebook.com/pages/Museo-Los-Abuelos/158449204198120,contacto@museolosabuelos.com,,-103.83902,20.88569,http://sic.gob.mx/ficha.php?table=museo&table_id=19,15/05/2017 11:10,,,
1029,Museo Nacional del Tequila,Ciencia y tecnologia,29/01/2000,Ayuntamiento de Tequila,14,Jalisco,94,Tequila,1,TEQUILA,Ramon Corona 34,Centro,46400,,http://www.archivodetequila.com/ubicacion.htm,,rosy_tql19@hotmail.com, munat2000@gmail.com,,-103.83991,20.88461,http://sic.gob.mx/ficha.php?table=museo&table_id=1029,15/05/2017 10:57,,
1088,Museo de Arqueologia Guachimontones,Arqueologia,06/12/2000,Ayuntamiento de Teuchitlan,14,Jalisco,95,Teuchitlan,1,TEUCHITLAN,16 de Septiembre s/n,Centro,46760,,,,cdeculturateuchitlan@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1088,18/11/2015 10:14,,,
1392,Museo Arqueologico de San Agustin,Arqueologia,09/12/2009,Ayuntamiento de Tlajomulco de ZuÃ±iga,14,Jalisco,97,Tlajomulco de ZuÃ±iga,25,SAN AGUSTIN,Pedro Loza 127,Centro,45640,,,,gsarreola@tlajomulco.gob.mx, institutotlajomulco@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1392,18/07/2017 11:21,,
250,Museo Regional de la Ceramica,Arte,06/12/1954,Instituto de la Artesania Jalisciense,14,Jalisco,98,Tlaquepaque,1,TLAQUEPAQUE,Independencia 237,Centro,45500,,,,cedinart@artesaniasjalisco.gob.mx,,-103.3148,20.63931,http://sic.gob.mx/ficha.php?table=museo&table_id=250,29/06/2016 09:47,,,
202,Museo Municipal Pantaleon Panduro del Premio Nacional de la Ceramica,Arte,03/11/1997,Ayuntamiento de San Pedro Tlaquepaque,14,Jalisco,98,Tlaquepaque,1,TLAQUEPAQUE,"Prisciliano Sanchez 191, Centro Cultural El Refugio",Centro Historico,45500,,http://visita.jalisco.gob.mx/sobre-jalisco/historia-y-cultura/recintos/museo-pantaleon-panduro-del-premio-nacional-de-la-ceramica,,museo.pantaleonpanduro@hotmail.com,,-103.31279,20.64261,http://sic.gob.mx/ficha.php?table=museo&table_id=202,02/06/2016 09:22,,,
1031,Museo Regional Tonallan,Antropologia,29/11/1997,Ayuntamiento de Tonala,14,Jalisco,101,Tonala,1,TONALA,Ramon Corona 73,Centro,45400,,http://tonalajaliscoes1.wixsite.com/tonala/museo-regional-tonallan,,,,-103.23979,20.62491,http://sic.gob.mx/ficha.php?table=museo&table_id=1031,15/05/2017 10:28,,,
270,Museo Nacional de la Ceramica Jorge Wilmot,Arte,12/02/1985,Ayuntamiento de Tonala,14,Jalisco,101,Tonala,1,TONALA,Constitucion 104,Centro,45400,,http://tonalajaliscoes1.wix.com/tonala#!museo-nacional-de-la-ceramica/c1vf1,,miguelangeljareromelchor@gmail.com,,-103.24292,20.62673,http://sic.gob.mx/ficha.php?table=museo&table_id=270,21/02/2017 09:33,,,
515,Museo San Cristobal Magallanes,Historia,29/09/1994,Parroquia de Nuestra SeÃ±ora del Rosario,14,Jalisco,104,Totatiche,1,TOTATICHE,Hidalgo 32,Centro,46170,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=515,29/06/2012 12:30,,,
32,Museo Municipal de Antropologia e Historia Drs. Barba-PiÃ±a Chan,Arqueologia,16/09/1983,Ayuntamiento de Valle de Guadalupe,14,Jalisco,111,Valle de Guadalupe,1,VALLE DE GUADALUPE,Silvano Barba Gonzalez s/n,Centro,47381,,,,direcciondecultura.valledegpeoutlook.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=32,01/06/2016 09:44,,,
1236,Museo Pablo Valdez,Historia,18/11/2007,Secretaria de Cultura del Gobierno del Estado de Jalisco,14,Jalisco,114,Villa Corona,1,VILLA CORONA,Manuel M. Dieguez 114,,45730,,,,cultura@villacorona.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1236,18/11/2015 13:30,,,
