museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telfono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod,,,
1371,Museo de Historia Universitaria Jose Maria Morelos y Pavon,Historia,2009-03-03,Universidad Autonoma del Estado de Mexico,15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Instituto Literario 100,Centro,50000,,http://www.uaemex.mx/dcultur//MUSEOS/MUSEOS.HTM,,museomorelosuaemex@uamex.mx,,-99.65352,19.28639,http://sic.gob.mx/ficha.php?table=museo&table_id=1371,2015-05-07 08:16:31-05,,,
455,Museo de Ciencias Naturales,Ciencia y tecnologia,1971-03-02,Secretaria de Cultura del Estado de Mexico,15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Horacio Zuñiga s/n,Col. Francisco Murguia,50000,,,http://www.toluca.gob.mx/museo-de-ciencias-naturales/,museocienciasnaturales@hotmail.com, coord.museos@yahoo.com.mx,,-99.66028,19.28379,http://sic.gob.mx/ficha.php?table=museo&table_id=455,2016-07-15 11:11:20-05,,
481,Museo de Numismatica del Estado de Mexico,Historia,1987-08-28,Secretaria de Cultura del Estado de Mexico,15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Miguel Hidalgo Pte. 506,Col. La Merced,50000,,http://portal2.edomex.gob.mx/imc/patrimonio/museos/museodenumismatica/index.htm,,museodenumismatica@yahoo.com.mx,,-99.66041,19.29029,http://sic.gob.mx/ficha.php?table=museo&table_id=481,2017-07-18 11:39:49-05,,,
1471,Museo Torres Bicentenario,Historia,2010-11-19,Secretaria de Cultura del Estado de Mexico,15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Av. Jose Maria Morelos Ote. s/n,Col. Reforma y Ferrocarriles Nacionales,51400,,http://portal2.edomex.gob.mx/imc/patrimonio/museos/torres_bicentenario/index.htm,,museo_torres_bicentenario@hotmail.com, museotorres.bicentenario@gmail.com,,-99.62927,19.28779,http://sic.gob.mx/ficha.php?table=museo&table_id=1471,2016-07-14 13:00:24-05,,
1739,Museo del Alfeñique,Arte,2014-11-01,"Ayuntamiento de Toluca/Instituto Municipal de Cultura, Turismo y Arte",15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Independencia Ote. 502,Centro Historico,50090,,,,culturayartetoluca@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1739,2016-07-14 14:05:36-05,,,
500,Museo de Antropologia e Historia de Toluca,Arqueologia,1987-04-27,Secretaria de Cultura del Estado de Mexico,15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Blvd. Jesus Reyes Heroles 302,Delegacion San Buenaventura,50110,,http://portal2.edomex.gob.mx/imc/patrimonio/museos/antropologia_historia/index.htm,,victorosoriomah@hotmail.com, se.mahem@gmail.com,,-99.70165,19.27343,http://sic.gob.mx/ficha.php?table=museo&table_id=500,2016-07-15 15:40:36-05,,
485,Museo Taller Luis Nishizawa,Arte,1992-12-19,Secretaria de Cultura del Estado de Mexico,15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Nicolas Bravo Nte. 305,Centro,50000,,http://portal2.edomex.gob.mx/imc/patrimonio/museos/museo_nishizawa/index.htm,,museotallernishizawa@hotmail.com,,-99.65759,19.29266,http://sic.gob.mx/ficha.php?table=museo&table_id=485,2016-07-15 11:40:03-05,,,
493,Museo Jose Maria Velasco,Arte,1992-03-06,Secretaria de Cultura del Estado de Mexico,15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Sebastian Lerdo de Tejada 400 Pte.,Centro,50000,,http://portal2.edomex.gob.mx/imc/patrimonio/museos/museojosemariavelasco/index.htm,,museojosemavelasco@hotmail.com, museojosemavelasco@gmail.com,,-99.65792,19.29285,http://sic.gob.mx/ficha.php?table=museo&table_id=493,2016-07-15 12:12:31-05,,
1402,"Museo Gabinetes de Fisica, Quimica y Medicina",Ciencia y tecnologia,2004-05-23,Universidad Autonoma del Estado de Mexico,15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Tollocan esq. Paseo Colon,Col. Moderna de la Cruz,50120,,http://www.uaemex.mx/dcultur//MUSEOS/museosv/gabinetes/index.html,,xavoromo@gmail.com,,-99.66035,19.2735,http://sic.gob.mx/ficha.php?table=museo&table_id=1402,2015-09-22 12:57:52-05,,,
1747,Museo del Heroico Cuerpo de Bomberos Toluca,Historia,1989-09-01,Ayuntamiento de Toluca/Coordinacion Municipal de Proteccion Civil,15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Paseo Fidel Velazquez s/n,Col. Vertice,50090,,http://www.toluca.gob.mx/museo-del-heroico-cuerpo-de-bomberos,,bomberospctoluca@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1747,2016-07-14 14:15:18-05,,,
499,Museo de Culturas Populares del Estado de Mexico,Arte,1987-04-27,Secretaria de Cultura del Estado de Mexico,15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Jesus Reyes Heroles 302,Col. San Buenaventura,50110,,http://portal2.edomex.gob.mx/imc/patrimonio/museos/museodeculturaspopulares/index.htm,,mculturaspopulares@yahoo.com.mx,,-99.70169,19.27255,http://sic.gob.mx/ficha.php?table=museo&table_id=499,2016-07-15 15:37:43-05,,,
51,Cosmovitral Jardin Botanico de Toluca,Ciencia y tecnologia,1980-07-05,Secretaria de Cultura del Estado de Mexico,15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Benito Juarez s/n,Centro,50000,,,,cosmovitral30@yahoo.com.mx,,-99.65329,19.29361,http://sic.gob.mx/ficha.php?table=museo&table_id=51,2017-04-04 10:25:44-05,,,
451,Museo Universitario Leopoldo Flores,Arte,2002-03-13,Universidad Autonoma del Estado de Mexico,15,Mexico,106,Toluca,1,TOLUCA DE LERDO,Cerro de Coatepec s/n,Col. Plazas de San Buenaventura,50110,,http://www.uaemex.mx/muslf/,http://www.uaemex.mx/dcultur//MUSEOS/MUSEOS.HTM,museolf@uaemex.mx, direccionmulf@gmail.com,,-99.67848,19.28159,http://sic.gob.mx/ficha.php?table=museo&table_id=451,2015-07-02 16:57:57-05,,
1756,Museo Municipal de Calixtlahuaca,Arqueologia,1987-01-01,"Ayuntamiento de Toluca, Instituto Municipal de Cultura, Turismo y Arte",15,Mexico,106,Toluca,44,CALIXTLAHUACA,Av. Miguel Hidalgo s/n,Col. Cerro del Temismo,50280,,http://www.toluca.gob.mx/calixtlahuaca/,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1756,2017-04-27 11:24:25-05,,,
281,Museo Joaquin Arcadio Pagaza,Historia,1994-01-11,Secretaria de Cultura del Estado de Mexico,15,Mexico,110,Valle de Bravo,1,VALLE DE BRAVO,Joaquin Arcadio Pagaza 201,Centro,51200,,http://portal2.edomex.gob.mx/imc/patrimonio/museos/museodecentroculturaljoaquinarcadiopagaza/index.htm,,biblioteca-medina@hotmail.com,,-100.1301,19.19221,http://sic.gob.mx/ficha.php?table=museo&table_id=281,2016-07-14 14:38:18-05,,,
1472,Museo Arqueologico Valle de Bravo,Arqueologia,2010-10-29,Secretaria de Cultura del Estado de Mexico,15,Mexico,110,Valle de Bravo,1,VALLE DE BRAVO,Fray Gregorio Jimenez de la Cuenca s/n,Barrio de Santa Maria Ahuacatlan,51200,,,,arqueologico_vb@yahoo.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1472,2016-06-07 14:10:35-05,,,
262,Museo Virreinal de Zinacantepec,Arte,1980-07-05,Secretaria de Cultura del Estado de Mexico,15,Mexico,118,Zinacantepec,1,SAN MIGUEL ZINACANTEPEC,Independencia 101,Centro,51350,,http://portal2.edomex.gob.mx/imc/patrimonio/museos/museovirreinaldezinacantepec/index.htm,,coord.museos@yahoo.com.mx, mebyarq61@yahoo.com.mx,,-99.73562,19.28299,http://sic.gob.mx/ficha.php?table=museo&table_id=262,2016-07-14 14:25:54-05,,
1529,Museo Militar de Aviacion,Historia,1933-11-15,Secretaria de la Defensa Nacional (SEDENA),15,Mexico,120,Zumpango,56,SANTA LUCIA,"Carr. Federal Mexico-Pachuca, Base Aerea Militar 1",,55640,,,,sdnfam02@mail.sedena.gob.mx,,-98.98063,19.74908,http://sic.gob.mx/ficha.php?table=museo&table_id=1529,2017-04-27 11:22:21-05,,,
799,Museo Comunitario del Valle de Xico,Arqueologia,1996-06-24,Comision Local para la Preservacion del Patrimonio Cultural de Valle de Chalco Solidaridad,15,Mexico,122,Valle de Chalco Solidaridad,1,XICO,Av. Adolfo Lopez Mateos s/n,Col. Cerro del Marques,56614,,,,museocomunitariodexico@gmail.com,,-98.93559,19.27411,http://sic.gob.mx/ficha.php?table=museo&table_id=799,2014-01-29 06:13:04-06,,,
777,Museo Eduardo Ruiz,TND,1997-12-18,Museo Comunitario de la Junta Vecinal,16,Michoacan de Ocampo,3,Alvaro Obregon,5,FELIPE CARRILLO PUERTO,Gabriel Pastos s/n,Col. Felipe Carrillo Puerto,58920,,,,presidencia.aobregon@hotmail.com, secretaria20152018@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=777,2017-06-09 07:56:38-05,,
778,Museo Casa Constitucion,Historia,1912-01-01,Ayuntamiento de Apatzingan/Casa de la Cultura,16,Michoacan de Ocampo,6,Apatzingan,1,APATZINGAN DE LA CONSTITUCION,Av. Constitucion de 1814 num. 1,Centro,60600,,,,casadelacultura_arte@hotmail.com, presidencia@apatzingan.gob.mx,,-102.35409,19.08733,http://sic.gob.mx/ficha.php?table=museo&table_id=778,2016-06-14 12:33:11-05,,
1546,Museo de la Tierra Caliente ,Antropologia,1995-10-27,"Centro de Cultura y Desarrollo, A.C.",16,Michoacan de Ocampo,6,Apatzingan,1,APATZINGAN DE LA CONSTITUCION,"Av. Constitucion de 1814 Norte 2, altos 1",Centro,60600,,https://www.facebook.com/Museo-de-la-Tierra-Caliente-609714619112642/timeline/,,museotierracaliente@hotmail.com,,-102.35407,19.08862,http://sic.gob.mx/ficha.php?table=museo&table_id=1546,2017-11-17 12:04:29-06,,,
772,Museo del Primer Supremo Tribunal de Justicia de la Nacion,Historia,1985-03-07,Suprema Corte de Justicia de la Nacion (SCJN),16,Michoacan de Ocampo,9,Ario,1,ARIO DE ROSALES,Portal 1er Tribunal Supremo de Justicia de la Republica s/n,Centro,61830,,http://www.poderjudicialmichoacan.gob.mx/web/museohistorico/principal.aspx,,sedehistorica@mail.scjn.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=772,2016-06-12 22:54:32-05,,,
1077,Museo Casa Morelos,Historia,1981-09-01,Ayuntamiento de Caracuaro,16,Michoacan de Ocampo,13,Caracuaro,1,CARACUARO DE MORELOS,1ra. Lazaro Cardenas s/n esq. Francisco I. Madero,Centro,61920,,,,cugafa-671004@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1077,2015-07-02 17:22:58-05,,,
1842,Museo Regional Profr. Antonio Castañeda Robles,Arte,2011-05-25,,16,Michoacan de Ocampo,14,Coahuayana,1,COAHUAYANA DE HIDALGO,Pino Suarez s/n,Centro,60800,,https://www.facebook.com/MuseoprofesorAntonio/?fref=nf,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1842,2017-05-31 12:49:01-05,,,
1713,Museo Comunitario de Cotija,Historia,2006-05-21,,16,Michoacan de Ocampo,19,Cotija,1,COTIJA DE LA PAZ,Nicolas Bravo 6,Centro,59940,,,,,,-102.70462,19.80853,http://sic.gob.mx/ficha.php?table=museo&table_id=1713,2016-06-15 12:27:06-05,,,
1071,"Museo de la Estampa,  Ex Convento de Santa Maria Magdalena ",Arte,1965-01-01,Secretaria de Cultura/INAH,16,Michoacan de Ocampo,20,Cuitzeo,1,CUITZEO DEL PORVENIR,Morelos 20 Sur,Centro,58840,,http://www.inah.gob.mx/es/red-de-museos/312-museo-de-la-estampa-del-antiguo-convento-de-santa-maria-magdalena,,centroinahmich@inah.gob.mx,,-101.13798,19.96826,http://sic.gob.mx/ficha.php?table=museo&table_id=1071,2016-04-19 12:47:42-05,,,
1850,Museo Taximaroa,Arqueologia,1000-01-01,Patronato del Museo Taximaroa,16,Michoacan de Ocampo,34,Hidalgo,1,CIUDAD HIDALGO,Melchor Ocampo 28,Col. Centro,61100,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1850,2016-06-25 17:23:34-05,,,
320,Museo Lazaro Cardenas del Rio,Historia,1976-11-29,"UNAM, Coordinacion de Humanidades",16,Michoacan de Ocampo,45,Jiquilpan,1,JIQUILPAN DE JUAREZ,Av. Lazaro Cardenas esq. Felicitas del Rio s/n,Centro,59510,,http://uaer.humanidades.unam.mx/museo/introduccion/,,difuaer@humanidades.unam.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=320,2016-04-27 13:22:35-05,,,
1891,Orquidiario de Morelia,Ciencia y tecnologia,1000-01-01,Centro de Convenciones y Exposiciones de Morelia,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Av. Ventura Puente s/n,Col. Felix Ireta,58070,,http://ceconexpo.com/orquidario/,,orquidariodemorelia@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1891,2017-02-17 18:21:26-06,,,
1036,Museo del Estado de Michoacan ,Antropologia,1986-08-11,Secretaria de Cultura del Estado,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Guillermo Prieto 176,Centro Historico,58000,,,http://morelianas.com/morelia/museos/museo-estado-michoacan/,museodelestado2011@hotmail.com,,-101.194,19.70464,http://sic.gob.mx/ficha.php?table=museo&table_id=1036,2017-05-31 13:07:35-05,,,
13,Museo Casa Natal de Morelos,Historia,1965-09-30,Secretaria de Cultura del Estado de Michoacan,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Corregidora 113,Centro,58000,,,http://morelianas.com/morelia/museos/casa-natal-de-morelos/,casa_natal@hotmail.com,,-101.19259,19.70088,http://sic.gob.mx/ficha.php?table=museo&table_id=13,2015-07-06 17:53:42-05,,,
1,Sala Melchor Ocampo del Colegio Primitivo y Nacional de San Nicolas de Hidalgo,Historia,1971-01-01,Universidad Michoacana de San Nicolas de Hidalgo,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Av. Madero Pte. 351,Centro,58000,,,,mujica_98@yahoo.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1,2015-07-06 17:42:36-05,,,
1040,Museo Regional de Michoacan Dr. Nicolas Leon Calderon,Arqueologia,1886-01-30,Secretaria de Cultura/INAH,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Allende 305 esq. Abasolo,Centro,58000,,,http://www.inah.gob.mx/es/red-de-museos/297-museo-regional-de-michoacan-dr-nicolas-leon-calderon,ernesto_martinez@inah.gob.mx,,-101.19437,19.70178,http://sic.gob.mx/ficha.php?table=museo&table_id=1040,2016-04-15 11:49:53-05,,,
758,Museo de Geologia y Mineralogia Dr. Jenaro Gonzalez Reyna,Ciencia y tecnologia,1962-01-01,Universidad Michoacana de San Nicolas de Hidalgo/Facultad de Ingenieria Civil,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,"Francisco J. Mujica s/n, Ciudad Universitaria, edif. F",Col. Felicitas del Rio,58040,,,,aidalopher@gmail.com, museo.geologia.umich@gmail.com, cindylago@hotmail.com,,-101.20675,19.69139,http://sic.gob.mx/ficha.php?table=museo&table_id=758,2017-03-30 09:47:40-06,
1126,Museo Historico del Poder Judicial del Estado de Michoacan,Historia,2004-05-18,"Gobierno del Estado de Michoacan, Poder Judicial",16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Portal Allende 267,Centro Historico,58000,,,http://www.poderjudicialmichoacan.gob.mx,rimahernandez2@yahoo.com.mx,,-101.19433,19.70216,http://sic.gob.mx/ficha.php?table=museo&table_id=1126,2017-10-23 12:29:36-05,,,
1028,Museo de Arte Colonial,Arte,1984-09-28,Secretaria de Cultura del Estado de Michoacan,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Benito Juarez 240,Centro,58000,,,http://morelianas.com/morelia/museos/museo-de-arte-colonial/,mac.sc@michoacan.gob.mx,,-101.19216,19.70506,http://sic.gob.mx/ficha.php?table=museo&table_id=1028,2015-07-06 18:15:54-05,,,
245,Museo de Historia Natural Manuel Martinez Solorzano,Ciencia y tecnologia,1986-12-06,Universidad Michoacana de San Nicolas de Hidalgo,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Av. Ventura Puente 23,Centro,58000,,http://museohistorianatural.blogspot.mx/,http://morelianas.com/morelia/museos/museo-de-historia-natural-manuel-martinez-solorzano/,muhna@umich.mx,,-101.17895,19.69776,http://sic.gob.mx/ficha.php?table=museo&table_id=245,2017-08-10 12:07:02-05,,,
1034,Museo de Arte Contemporaneo Alfredo Zalce (MACAZ),Arte,1971-09-30,Secretaria de Cultura del Estado de Michoacan,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Av. Acueducto 18,Centro,58000,,http://morelianas.com/morelia/museos/museo-arte-contemporaneo-alfredo-zalce/,https://www.facebook.com/Museo.AlfredoZalce?fref=ts,macaz.morelia@gmail.com,,-101.1795,19.69991,http://sic.gob.mx/ficha.php?table=museo&table_id=1034,2016-07-03 23:17:40-05,,,
1039,Museo Michoacano de las Artesanias,Arte,1982-01-01,Casa de las Artesanias del Estado de Michoacan de Ocampo,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Fray Juan de San Miguel 129,Centro,58000,,,http://casart.michoacan.gob.mx/index.php/tramites-y-servicios/museo,casart@michoacan.gob.mx,,-101.18885,19.70174,http://sic.gob.mx/ficha.php?table=museo&table_id=1039,2015-07-06 17:37:37-05,,,
1037,Museo y Archivo Historico Casa de Morelos,Historia,1939-01-01,Secretaria de Cultura/INAH,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Av. Morelos Sur 323,Centro,58000,,http://www.inah.gob.mx/es/red-de-museos/296-museo-y-archivo-historico-casa-de-morelos,,jaime_reyes@inah.gob.mx, inahmich@inah.gob.mx,,-101.19144,19.69992,http://sic.gob.mx/ficha.php?table=museo&table_id=1037,2017-05-31 13:02:27-05,,
1890,Planetario de Morelia Licenciado Felipe Rivera,Ciencia y tecnologia,1975-09-29,Centro de Convenciones y Exposiciones de Morelia,16,Michoacan de Ocampo,53,Morelia,1,MORELIA,Av. Ventura Puente s/n,Col. Felix Ireta,58070,,http://www.ceconexpo.com/planetario,,moreliaplanetario@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1890,2017-02-23 22:02:26-06,,,
1845,Centro de Interpretacion Ruta Don Vasco,TND,2015-09-01,A.C.,16,Michoacan de Ocampo,66,Patzcuaro,1,PATZCUARO,Plan de Ayala 32,Emiliano Zapata,61607,,https://www.facebook.com/pg/CentroRutaDonVasco/about/?ref=page_internal,,jaime_verduzco@hotmail.com, erivera2701@hotmail.com,,-101.61451,19.52461,http://sic.gob.mx/ficha.php?table=museo&table_id=1845,2017-05-31 13:24:52-05,,
246,Museo de Artes e Industrias Populares de Patzcuaro,Arte,1938-10-01,Secretaria de Cultura/INAH,16,Michoacan de Ocampo,66,Patzcuaro,1,PATZCUARO,Enseñanza s/n,Centro,61600,,http://www.inah.gob.mx/es/red-de-museos/299-museo-local-de-artes-e-industrias-populares-de-patzcuaro,http://www.inah.gob.mx/paseos/MuseodeArteseIndustriasPopulares/tour.html,patricia_teran@inah.gob.mx,,-101.60711,19.51338,http://sic.gob.mx/ficha.php?table=museo&table_id=246,2016-04-19 11:16:55-05,,,
779,Museo Agrarista de Tzurumutaro,Historia,1974-09-01,Secretaria de Cultura del Estado de Michoacan,16,Michoacan de Ocampo,66,Patzcuaro,1,PATZCUARO,Alvaro Obregon s/n,Centro Tzurumutaro,61615,,,,lunmarga@yahoo.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=779,2015-07-08 11:11:17-05,,,
773,Museo del 2°Hospital-Pueblo,Historia,1533-09-14,Comunidad Indigena de Santa Fe de la Laguna,16,Michoacan de Ocampo,73,Quiroga,1,QUIROGA,Utopia s/n,Barrio San Juan I,58431,,,,nlygg@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=773,2017-05-31 13:29:31-05,,,
1076,Museo Nacional del Cobre,Arte,1977-08-12,Ayuntamiento de Salvador Escalante,16,Michoacan de Ocampo,79,Salvador Escalante,1,SANTA CLARA DEL COBRE,Av. Morelos 263 esq. Pino Suarez,Centro,61800,,https://www.facebook.com/museo.nacional.1,,santaclara@gmail.com,,-101.63809,19.40595,http://sic.gob.mx/ficha.php?table=museo&table_id=1076,2015-07-08 11:58:59-05,,,
1853,Museo del Centro Cultural Amalia Solorzano,TND,2007-01-01,Patronato ciudadano,16,Michoacan de Ocampo,82,Tacambaro,1,TACAMBARO DE CODALLOS,Portal de Codallos 8,Centro,61650,,,,,,-101.45883,19.23584,http://sic.gob.mx/ficha.php?table=museo&table_id=1853,2017-02-20 13:50:06-06,,,
1854,Museo Comunitario de Tancitaro,Historia,1000-01-01,Patronato,16,Michoacan de Ocampo,83,Tancitaro,1,TANCITARO,Nicolas Bravo s/n,Centro,60460,,,,jhoancharl@hotmail.com,,-102.3628,19.34145,http://sic.gob.mx/ficha.php?table=museo&table_id=1854,2017-05-31 13:33:41-05,,,
1716,Museo El Real del Tajo,Historia,1980-09-29,Particular,16,Michoacan de Ocampo,85,Tangancicuaro,1,TANGANCICUARO DE ARISTA,Av. Gral. Carlos Salazar Ote. 240,Centro,,,,,alfernandez@megacable.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1716,2016-05-09 14:06:37-05,,,
1074,Museo Hermanos Lopez Rayon,Historia,1963-07-31,"Patronato del Museo Hermanos Lopez Rayon, A.C.",16,Michoacan de Ocampo,93,Tlalpujahua,1,TLALPUJAHUA DE RAYON,Torbellinos s/n,Centro,61060,,http://www.tlalpujahua.com/museohermanosrayon.html,,merh2115@hotmail.com,,-100.17146,19.80531,http://sic.gob.mx/ficha.php?table=museo&table_id=1074,2014-03-10 18:07:00-06,,,
1125,Museo Tecnologico Minero del Siglo XIX,Ciencia y tecnologia,1998-03-31,"Rescate Ecologico Cultural y Minero, A.C.",16,Michoacan de Ocampo,93,Tlalpujahua,2,DOS ESTRELLAS,Dos Estrellas s/n,Col. Dos Estrellas,61060,,http://www.tlalpujahua.com/dosestrellas.html,https://www.facebook.com/museominadosestrellas,mina2estrellas@hotmail.com, aca_vic@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1125,2016-06-11 23:43:01-05,,
1849,Museo Uralca,Arqueologia,2008-09-27,Municipio de Tlazazalca,16,Michoacan de Ocampo,94,Tlazazalca,1,TLAZAZALCA,Mercado Municipal s/n 2° piso,Centro,58740,,https://www.facebook.com/museocasadecultura.uralca?lst=1000175748%3A100003140333702%3A1496256781,,jomelagui@yahoo.es,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1849,2017-05-31 13:50:39-05,,,
1597,Museo del Ex convento de Santa Ana Tzintzuntzan,Historia,2012-11-21,Centro Cultural Comunitario de Tzintzuntzan,16,Michoacan de Ocampo,100,Tzintzuntzan,1,TZINTZUNTZAN,"Convento s/n, Plaza Principal",Centro,58440,,,,jponciano@itesm.mx, jnicolas@itmorelia.edu.mx, tanytama@hotmail.com,,-101.57931,19.62603,http://sic.gob.mx/ficha.php?table=museo&table_id=1597,2015-07-07 11:01:05-05,
1038,Museo de Sitio de las Yacatas Zona Arqueologica Tzintzuntzan,Arqueologia,1992-11-01,Secretaria de Cultura/INAH,16,Michoacan de Ocampo,100,Tzintzuntzan,1,TZINTZUNTZAN,Av. Las Yacatas s/n,Centro,58440,,http://www.inah.gob.mx/es/red-de-museos/298-museo-de-sitio-de-las-yacatas-o-museo-de-sitio-de-la-zona-arqueologica-tzintzuntzan,,miguel_cabrera@inah.gob.mx, centroinahmich@inah.gob.mx,,-101.57255,19.62375,http://sic.gob.mx/ficha.php?table=museo&table_id=1038,2016-04-19 12:49:30-05,,
780,Museo Arqueologico Juan Sepulveda,Arqueologia,1000-01-01,"Ayuntamiento de Uruapan, Direccion de Cultura",16,Michoacan de Ocampo,102,Uruapan,1,URUAPAN,Garcia Ortiz 1,Centro,60000,,,,,,-102.06303,19.42158,http://sic.gob.mx/ficha.php?table=museo&table_id=780,2017-10-25 11:53:03-05,,,
9,Museo de los Cuatro Pueblos Indigenas La Huatapera,Arte,1954-10-23,Comision Nacional para el Desarrollo de los Pueblos Indigenas (CNDI),16,Michoacan de Ocampo,102,Uruapan,1,URUAPAN,Plaza Morelos s/n esq. Vasco de Quiroga,Centro,60000,,,http://www.uruapanvirtual.com/sitios-de-interes-en-uruapan.php,,,-102.06193,19.42129,http://sic.gob.mx/ficha.php?table=museo&table_id=9,2015-07-08 17:30:32-05,,,
1851,Museo Fray Juan de San Miguel,Antropologia,2015-10-24,A.C.,16,Michoacan de Ocampo,102,Uruapan,1,URUAPAN,Alvaro Obregon 14,Centro,60000,,https://www.facebook.com/Museo-Fray-Juan-de-San-Miguel-AC-Oficial-880917818701424/,,,,-102.06126,19.42033,http://sic.gob.mx/ficha.php?table=museo&table_id=1851,2017-05-31 14:02:06-05,,,
1672,Museo Comunitario M.V.Z. Octavio Manuel Carrillo Castellanos,TND,2009-12-01,Ayuntamiento de Vista Hermosa,16,Michoacan de Ocampo,105,Vista Hermosa,1,VISTA HERMOSA DE NEGRETE,Av. Miguel Hidalgo 1-B,Centro,59200,,,https://www.facebook.com/pages/Museo-Comunitario-Octavio-Manuel-Carrillo-Castellanos/675952865771099?ref=stream,jesus4_30@hotmail.com,,-102.47358,20.27272,http://sic.gob.mx/ficha.php?table=museo&table_id=1672,2014-03-21 13:39:28-06,,,
1228,Museo Municipal de Yurecuaro,Antropologia,1995-07-09,Ayuntamiento de Yurecuaro,16,Michoacan de Ocampo,106,Yurecuaro,1,YURECUARO,Francisco Villa s/n esq. Austacio Zepesa,Centro,59250,,https://www.facebook.com/pages/Museo-Municipal-Pentathl%C3%B3n-Yur%C3%A9cuaro/260005487493515?fref=ts,,museopdu_yurecuaro@yahoo.com.mx,,-102.28434,20.33422,http://sic.gob.mx/ficha.php?table=museo&table_id=1228,2017-05-04 09:32:29-05,,,
1439,Museo de la Ciudad de Zamora,Historia,2010-01-18,Ayuntamiento de Zamora de Hidalgo,16,Michoacan de Ocampo,108,Zamora,1,ZAMORA DE HIDALGO,"Ferrocarril s/n, Ant. Estacion del Ferrocarril",Centro,59600,,,,pepechuy52@hotmail.com,,-102.28483,19.99501,http://sic.gob.mx/ficha.php?table=museo&table_id=1439,2016-07-05 10:23:35-05,,,
1674,Casa Museo Lic. Felipe Rivera,Historia,2008-02-04,Ayuntamiento de Zinapecuaro,16,Michoacan de Ocampo,110,Zinapecuaro,1,ZINAPECUARO DE FIGUEROA,Felipe Rivera 3,Centro,58930,,,,zinapecuaro.nueva.era@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1674,2015-05-07 14:12:45-05,,,
1852,Museo Casona de la Estacion,Historia,2005-01-01,,16,Michoacan de Ocampo,112,Zitacuaro,1,HEROICA ZITACUARO,Av. Hidalgo Oriente 212-A,Col. Heroes Ferrocarrileros,61500,,,,museozitacuaro@yahoo.com.mx, culturazitacuaro@yahoo.com.mx,,-100.34495,19.4327,http://sic.gob.mx/ficha.php?table=museo&table_id=1852,2016-06-26 17:33:56-05,,
